state_name,place_fips,place_name,stcounty_fips
Oklahoma,4049200,Moore city,NA
Oklahoma,4049200,Moore city,NA
Oklahoma,4049200,Moore city,NA
Oklahoma,4049200,Moore city,NA
Oklahoma,4049200,Moore city,NA
Oklahoma,4052500,Norman city,NA
Oklahoma,4052500,Norman city,NA
Oklahoma,4052500,Norman city,NA
Oklahoma,4052500,Norman city,NA
Oklahoma,4052500,Norman city,NA
Oklahoma,4052500,Norman city,NA
Oklahoma,4023950,Enid city,NA
Oklahoma,4023950,Enid city,NA
Oklahoma,4023950,Enid city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,4031700,Guthrie city,NA
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,NA,Logan County,40083
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4055000,Oklahoma City city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4005700,Bethany city,NA
Oklahoma,4033750,Henryetta city,NA
Oklahoma,4033750,Henryetta city,NA
Oklahoma,4033750,Henryetta city,NA
Oklahoma,4033750,Henryetta city,NA
Oklahoma,4033750,Henryetta city,NA
Oklahoma,4066350,Seminole city,NA
Oklahoma,4066350,Seminole city,NA
Oklahoma,4066350,Seminole city,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,4027850,Freedom town,NA
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oklahoma,NA,Woods County,40151
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4110750,Canby city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4129000,Gladstone city,NA
Oregon,4149450,Molalla city,NA
Oregon,4149450,Molalla city,NA
Oregon,4149450,Molalla city,NA
Oregon,4149450,Molalla city,NA
Oregon,4149450,Molalla city,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,4140700,Lakeview town,NA
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,NA,Lake County,41037
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4121150,Dunes City city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4123850,Eugene city,NA
Oregon,4118850,Depoe Bay city,NA
Oregon,4118850,Depoe Bay city,NA
Oregon,4118850,Depoe Bay city,NA
Oregon,4118850,Depoe Bay city,NA
Oregon,4118850,Depoe Bay city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4142600,Lincoln City city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4101000,Albany city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,4164900,Salem city,NA
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,NA,Marion County,41047
Oregon,4170200,Stayton city,NA
Oregon,4170200,Stayton city,NA
Oregon,4170200,Stayton city,NA
Oregon,4170200,Stayton city,NA
Oregon,4170200,Stayton city,NA
Oregon,4159000,Portland city,NA
Oregon,4159000,Portland city,NA
Oregon,NA,Umatilla County,41059
Oregon,NA,Umatilla County,41059
Oregon,NA,Umatilla County,41059
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4175650,Umatilla city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,4134100,Hillsboro city,NA
Oregon,NA,Yamhill County,41071
Oregon,NA,Yamhill County,41071
Oregon,NA,Yamhill County,41071
Oregon,NA,Yamhill County,41071
Oregon,4145000,McMinnville city,NA
Oregon,4145000,McMinnville city,NA
Oregon,4145000,McMinnville city,NA
Oregon,4145000,McMinnville city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Oregon,4184250,Yamhill city,NA
Pennsylvania,4255488,North Versailles township,NA
Pennsylvania,4255488,North Versailles township,NA
Pennsylvania,4255488,North Versailles township,NA
Pennsylvania,4255488,North Versailles township,NA
Pennsylvania,4280032,Verona borough,NA
Pennsylvania,4280032,Verona borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4208760,Bristol borough,NA
Pennsylvania,4276904,Titusville city,NA
Pennsylvania,4218152,Darby borough,NA
Pennsylvania,4218152,Darby borough,NA
Pennsylvania,4218152,Darby borough,NA
Pennsylvania,4218152,Darby borough,NA
Pennsylvania,4218152,Darby borough,NA
Pennsylvania,4218152,Darby borough,NA
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,NA,Erie County,42049
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,4254680,North Abington township,NA
Pennsylvania,NA,Lebanon County,42075
Pennsylvania,4285152,Wilkes-Barre city,NA
Pennsylvania,4285152,Wilkes-Barre city,NA
Pennsylvania,4238000,Jenkintown borough,NA
Pennsylvania,4238000,Jenkintown borough,NA
Pennsylvania,4238000,Jenkintown borough,NA
Pennsylvania,4238000,Jenkintown borough,NA
Pennsylvania,4245072,Lower Pottsgrove township,NA
Pennsylvania,4245072,Lower Pottsgrove township,NA
Pennsylvania,4245072,Lower Pottsgrove township,NA
Pennsylvania,4245072,Lower Pottsgrove township,NA
Pennsylvania,4245072,Lower Pottsgrove township,NA
